id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,zip_code,school_type,school_level,charter,pupil_teach_ratio,rate_unemployment_normalized,percent_college_normalized,percent_lunch_normalized,pupil_teach_ratio_normalized
100185000194,0.119109102646869,0.373791621911923,0.553511705685619,50739.0,15.996336996337,0.452631578947368,2016-2017,DE,19950,Regular School,High,No,15.42,0.40037530074673583,-1.2079816012476658,0.17979223144904244,-0.19069286987537626
120003000013,0.121073672187322,0.732411304870716,0.360215053763441,19782.0,24.035409035409,0.37962962962963,2016-2017,FL,32609,Regular School,High,No,30.76,0.4350996292904302,0.9665540780482943,-0.13187469917437905,3.43470121141337
120003000019,0.0416253716551041,0.654947916666667,0.654781199351702,54225.0,21.6910866910867,0.430313588850174,2016-2017,FL,32669,Regular School,High,No,29.13,-0.9691718068241542,0.49684505343735624,0.08451012547401403,3.0494735482777333
120003000020,0.0544682857816553,0.643496357960458,0.6038104543234,46554.0,22.6678876678877,0.364757709251101,2016-2017,FL,32615,Regular School,High,No,31.92,-0.7421696262416405,0.42740708286989865,-0.19536732944207252,3.7088509594117367
120003000028,0.116580310880829,0.382407066617593,0.450915141430948,33354.0,26.7216117216117,0.488112927191679,2016-2017,FL,32641,Regular School,High,No,26.49,0.3556781829840761,-1.1557407656334266,0.33127260978187373,2.425546535591795
120003000029,0.0298013245033113,0.810068649885583,0.683248730964467,75341.0,23.3516483516484,0.263061411549038,2016-2017,FL,32606,Regular School,High,No,32.65,-1.1781652222062906,1.4374391842448448,-0.6295389270060618,3.881376231858984
120006000035,0.094651789149673,0.380206479174083,0.792228390166534,65391.0,17.4908424908425,0.387903225806452,2016-2017,FL,32040,Regular School,High,No,17.71,-0.031914710721597093,-1.1690843051509523,-0.09655226806470406,0.3505165464317444
120009000039,0.209809264305177,0.545277507302824,0.746478873239437,25747.0,22.6190476190476,0.484598046581518,2016-2017,FL,32401,Regular School,High,No,19.59,2.0035266005795993,-0.16815530615549124,0.31626654403274346,0.7948282069808212
120009000064,0.108850457782299,0.352538275584206,0.420998980632008,35256.0,20.3724053724054,0.463494667760459,2016-2017,FL,32401,Regular School,High,No,20.19,0.21905081853559877,-1.336853947329587,0.22616997312727802,0.9366298007730802
120009000067,0.0433620433620434,0.521657754010695,0.573690621193666,43151.0,23.1562881562882,0.296099290780142,2016-2017,FL,32444,Regular School,High,No,22.86,-0.9384756376723137,-0.31137665933426906,-0.4884904411711287,1.5676468931486307
120009004305,0.0813953488372093,0.647002551020408,0.396911898274296,48778.0,23.2783882783883,0.35583596214511,2016-2017,FL,32407,Regular School,High,No,23.73,-0.26622608491898037,0.44866732671501214,-0.23345690872467648,1.773259204147406
120009007903,0.18,0.67201166180758,0.373123659756969,25392.0,22.7411477411477,0.125230202578269,2016-2017,FL,32404,Regular School,High,Yes,20.97,1.4766393277879692,0.6003132243006718,-1.2179811569123415,1.1209718727030158
120012000070,0.130543933054393,0.473026080743123,0.513910355486862,33636.0,17.979242979243,0.414841849148418,2016-2017,FL,32091,Regular School,High,No,24.26,0.6024891988481653,-0.6062609439661033,0.01845668896558405,1.8985172786639013
120015000078,0.20293554562859,0.632786885245902,0.5,29099.0,22.032967032967,0.316187594553706,2016-2017,FL,32780,Regular School,High,No,18.36,1.8820316569148936,0.3624688443100131,-0.4027275261113207,0.5041349397066909
120015000088,0.0853722019781364,0.590235081374322,0.354297693920335,41615.0,22.8632478632479,0.334794040315513,2016-2017,FL,32796,Regular School,High,No,19.75,-0.19593406817330006,0.1044506145973211,-0.3232911015419767,0.8326419653254236
120015000090,0.160958904109589,0.3525,0.11829134720701,20625.0,22.6434676434676,0.268221574344023,2016-2017,FL,32955,Regular School,High,No,19.76,1.1400825116937117,-1.33708603616201,-0.6075086645971732,0.8350053252219616
120015000100,0.184439973172368,0.397819314641745,0.316860465116279,30345.0,20.006105006105,0.595744680851064,2016-2017,FL,32926,Regular School,High,No,16.34,1.5551171235533179,-1.0622866558362012,0.790784425755888,0.02673624060608696
120015000103,0.176470588235294,0.63663890991673,0.469387755102041,28940.0,23.0586080586081,0.216807558428642,2016-2017,FL,32901,Regular School,High,No,20.74,1.4142559653464586,0.3858260817464375,-0.8270103173766973,1.06661459508265
120015000104,0.112665406427221,0.686366932559826,0.548663101604278,42364.0,22.5457875457875,0.442728442728443,2016-2017,FL,32901,Regular School,High,No,18.82,0.2864811270056402,0.6873582190961735,0.13751281154664752,0.6128494949474227
120015000109,0.154243542435424,0.541037426132633,0.615643964935941,42823.0,21.5445665445665,0.351961950059453,2016-2017,FL,32935,Regular School,High,No,17.79,1.0213865733408911,-0.19386557312026018,-0.2499962130476279,0.3694234256040452
120015000118,0.15568570034163,0.677446451070979,0.580099502487562,37185.0,22.3504273504273,0.217478318879253,2016-2017,FL,32953,Regular School,High,No,19.68,1.046877126826433,0.6332677544737235,-0.8241466424641875,0.81609844604966
120015000119,0.15568570034163,0.677446451070979,0.580099502487562,37185.0,25.8424908424908,0.0765957446808511,2016-2017,FL,32953,Regular School,High,No,18.23,1.046877126826433,0.6332677544737235,-1.425616053748435,0.4734112610517018
120015000127,0.102790014684288,0.843220338983051,0.535976505139501,64151.0,24.5482295482295,0.196735395189003,2016-2017,FL,32931,Regular School,High,No,17.44,0.11193075333944716,1.6384586324151074,-0.9127043237194912,0.28670582922522814
120015000131,0.0253807106598985,0.890625,0.720739219712526,61726.0,23.8156288156288,0.151162790697674,2016-2017,FL,32937,Regular School,High,No,20.22,-1.2563008362951023,1.9259027735057417,-1.1072672620392288,0.9437198804626925
120015002977,0.10989010989011,0.539008894536213,0.940397350993378,56912.0,23.5225885225885,0.306408544726302,2016-2017,FL,32927,Regular School,High,No,18.99,0.2374269669077501,-0.206165830308043,-0.4444771844780451,0.6530266131885623
120015003293,0.0919780011378722,0.536483445837351,0.560511643161692,42979.0,21.5445665445665,0.375537799631223,2016-2017,FL,32908,Regular School,High,No,20.38,-0.07917467860064369,-0.22147920702121726,-0.14934393264218274,0.9815336388072948
120015003296,0.0991080277502478,0.6939586645469,0.786802030456853,39558.0,26.2332112332112,0.0842872008324662,2016-2017,FL,32935,Regular School,High,No,17.69,0.04685058113962739,0.7333916435232479,-1.3927789507230772,0.3457898266386692
120015004244,0.113516113516114,0.677391677391677,0.753640776699029,66603.0,22.960927960928,0.0754048582995951,2016-2017,FL,32940,Regular School,High,No,21.82,0.301517618125399,0.6329356273608285,-1.430700300219058,1.321857463908716
120015007530,0.224315952503872,0.521924626688789,0.665893271461717,48565.0,19.2979242979243,0.47966573816156,2016-2017,FL,32907,Regular School,High,No,20.15,2.2599364637683905,-0.3097584431907582,0.29520905939701675,0.9271763611869289
120018000153,0.123298638911129,0.517125587642713,0.441,35256.0,20.5677655677656,0.57639569049951,2016-2017,FL,33020,Regular School,High,No,22.38,0.4744265525300353,-0.33885802173571467,0.7081778585355555,1.4542056181148237
120018000157,0.11660777385159,0.62258876153201,0.405096660808436,42275.0,19.0781440781441,0.723174603174603,2016-2017,FL,33312,Regular School,High,No,21.55,0.35616359884737564,0.30063123491064164,1.3348204841260212,1.2580467467021996
120018000160,0.118674918092465,0.462140063988624,0.639219934994583,51500.0,19.3223443223443,0.584615384615385,2016-2017,FL,33024,Regular School,High,No,21.7,0.3927009645599671,-0.6722696795791783,0.7432701657917355,1.293497145150264
120018000168,0.310185185185185,0.257062146892655,0.157093425605536,15942.0,17.6862026862027,0.759882869692533,2016-2017,FL,33060,Regular School,High,No,21.78,3.7776997121659526,-1.9157854957819522,1.491538939743615,1.3124040243225654
120018000171,0.113344051446945,0.460811756473058,0.420624151967436,25477.0,17.2710622710623,0.744514106583072,2016-2017,FL,33009,Regular School,High,No,22.98,0.29847637183876735,-0.680324039735442,1.4259251407893407,1.5960072119070827
120018000217,0.117365710080942,0.533711405166982,0.846036585365854,31934.0,21.3003663003663,0.569156626506024,2016-2017,FL,33305,Regular School,High,No,20.44,0.3695603384899535,-0.23828782525556394,0.6772721515438643,0.9957137981865213
120018000225,0.197635135135135,0.493370551290998,0.560143626570916,45759.0,20.0549450549451,0.4826224328594,2016-2017,FL,33065,Regular School,High,No,21.16,1.7883453853926665,-0.482899680809158,0.30783206426029136,1.1658757107372313
120018000231,0.202110649184522,0.451375559820857,0.425430210325048,43669.0,18.4676434676435,0.640928725701944,2016-2017,FL,33334,Regular School,High,No,19.96,1.8674513763249088,-0.7375416082965686,0.9836884879547183,0.8822725231527143
120018000234,0.0850327048864948,0.597447395653674,0.642857142857143,38598.0,21.5201465201465,0.415735567970205,2016-2017,FL,33314,Regular School,High,No,22.38,-0.20193477637275298,0.1481833918987519,0.022272239161571204,1.4542056181148237
120018000241,0.0596926713947991,0.625744258576694,0.495787427090084,58329.0,19.0537240537241,0.562214089661482,2016-2017,FL,33313,Regular School,High,No,20.73,-0.6498271162239375,0.31976498923490365,0.6476324067247122,1.0642512351861126
120018000247,0.0888888888888889,0.8683304647160071,0.982142857142857,84063.0,18.8339438339438,0.586289549376798,2016-2017,FL,33021,Regular School,High,No,19.5,-0.13377562116504507,1.7907170468652551,0.7504176707203568,0.7735579679119825
120018000249,0.0860266159695817,0.714903846153846,0.759521218715996,59410.0,17.2466422466422,0.717485549132948,2016-2017,FL,33066,Regular School,High,No,18.77,-0.184367113695681,0.8603953939528384,1.3105322284303262,0.6010326954647344
120018000251,0.189372526851328,0.318916102136529,0.275316455696203,28689.0,20.1770451770452,0.608421052631579,2016-2017,FL,33441,Regular School,High,No,22.19,1.642301420663066,-1.5407262366981878,0.8449036091639739,1.409301780080609
120018000252,0.153529814941741,0.641963727329581,0.311464968152866,36660.0,18.0525030525031,0.784886927744071,2016-2017,FL,33309,Regular School,High,No,22.79,1.0087712357460705,0.418113783733256,1.5982886649069012,1.551103373872867
120018000253,0.172767203513909,0.616678346180799,0.423853211009174,50984.0,20.4945054945055,0.589792785878741,2016-2017,FL,33025,Regular School,High,No,23.0,1.3487975811350157,0.26479268596478295,0.7653740243247831,1.6007339317001579
120018000264,0.118131203098523,0.56326318524292,0.526901669758813,42384.0,18.1990231990232,0.53552790044159,2016-2017,FL,33351,Regular School,High,No,21.21,0.38309064652591,-0.05909687948358169,0.5337011656834726,1.1776925102199198
120018000265,0.106194690265487,0.640591315060055,0.531417112299465,71325.0,22.2527472527473,0.191588785046729,2016-2017,FL,33328,Regular School,High,No,22.49,0.17210936805979288,0.4097919888385492,-0.9346767258422953,1.4802025769767375
120018000272,0.0643079661771251,0.348535658394813,0.728628800917958,40247.0,19.957264957265,0.53797733948804,2016-2017,FL,33317,Regular School,High,No,21.74,-0.5682504608562011,-1.3611243214961342,0.5441585460204487,1.3029505847364142
120018002117,0.0613254203758655,0.729704797047971,0.733333333333333,86518.0,20.9340659340659,0.397385620915033,2016-2017,FL,33071,Regular School,High,No,22.82,-0.620967810976408,0.9501428265009859,-0.05606911650409364,1.5581934535624802
120018002120,0.0827296097218976,0.511682242990654,0.634423897581792,53952.0,21.3247863247863,0.305194805194805,2016-2017,FL,33325,Regular School,High,No,22.2,-0.24264264215001938,-0.3718644285869727,-0.4496589978117072,1.411665139977146
120018002721,0.0631229235880399,0.743016759776536,0.780369290573372,97143.0,22.960927960928,0.175444371296906,2016-2017,FL,33076,Regular School,High,No,23.57,-0.5891964275702,1.0308615915054402,-1.0036020069772102,1.7354454458028037
120018003029,0.0658914728682171,0.786533816425121,0.794202898550725,82178.0,20.8608058608059,0.373498111912118,2016-2017,FL,33028,Regular School,High,No,22.82,-0.5402615271684997,1.294732753176075,-0.1580519632740344,1.5581934535624802
120018003301,0.0934065934065934,0.713690062543433,0.465671641791045,43324.0,22.7167277167277,0.283940397350993,2016-2017,FL,33060,Regular School,High,No,20.78,-0.053923901637758606,0.8530354639400431,-0.5404003563207421,1.0760680346688012
120018003684,0.126924521216673,0.64776357827476,0.836990595611285,45954.0,26.5506715506715,0.200581395348837,2016-2017,FL,33314,Regular School,High,No,37.92,0.5385150593738531,0.45328191145796737,-0.8962846105995649,5.126866897334323
120018003815,0.0861928104575163,0.721358428805237,0.851030110935024,113203.0,23.0586080586081,0.128094481035658,2016-2017,FL,33332,Regular School,High,No,22.33,-0.18142957858564285,0.8995335699576045,-1.2057527043352774,1.4423888186321352
120018003823,0.104891446507978,0.637521018496277,0.869413407821229,85717.0,20.2991452991453,0.269673704414587,2016-2017,FL,33029,Regular School,High,Yes,18.17,0.14907416188540304,0.3911748583763537,-0.601309091487299,0.4592311016724762
120018004037,0.134814363968351,0.700750804433321,0.598191214470284,67855.0,20.4212454212454,0.435844370860927,2016-2017,FL,33065,Regular School,High,No,21.67,0.677970286702777,0.774576640397747,0.10812267102038033,1.2864070654606516
120018004050,0.0813594232749743,0.710396681358569,0.888779041028176,83802.0,19.8107448107448,0.38738338516215,2016-2017,FL,33073,Regular School,High,No,22.34,-0.2668610795070963,0.8330656317408671,-0.09877162165097245,1.4447521785286732
120018004052,0.0583617476805963,0.807441446783279,0.721993531314319,89750.0,20.2014652014652,0.36701030927835,2016-2017,FL,33027,Regular School,High,No,23.11,-0.6733515735500525,1.4215088068724082,-0.1857503131435182,1.6267308905620717
120018007555,0.104891446507978,0.637521018496277,0.869413407821229,85717.0,21.8376068376068,0.188373804267844,2016-2017,FL,33029,Regular School,High,No,22.2,0.14907416188540304,0.3911748583763537,-0.9484024304396781,1.411665139977146
120024000296,0.243264659270998,0.507062146892655,0.138728323699422,26636.0,21.9352869352869,0.40273396424816,2016-2017,FL,33950,Regular School,High,No,21.06,2.594860275682978,-0.3998789639967014,-0.03323545567538329,1.1422421117718546
120024000298,0.223901098901099,0.577916295636687,0.705583756345178,44063.0,22.8388278388278,0.353968253968254,2016-2017,FL,34224,Regular School,High,No,19.44,2.2526038076808366,0.02975410354394553,-0.24143070778375908,0.7593778085327569
120024002122,0.0577922077922078,0.559405940594059,0.522550544323484,38237.0,21.1782661782662,0.484542211652794,2016-2017,FL,33948,Regular School,High,No,19.57,-0.6834183539800194,-0.08248576891518974,0.3160281681945689,0.790101487187746
120024007659,0.243264659270998,0.507062146892655,0.138728323699422,26636.0,23.2295482295482,0.010989010989011,2016-2017,FL,33950,Regular School,High,Yes,29.33,2.594860275682978,-0.3998789639967014,-1.7057106198396406,3.096740746208486
120027000305,0.189716312056738,0.535067873303167,0.382911392405063,32095.0,20.1526251526252,0.469055374592834,2016-2017,FL,34452,Regular School,High,No,17.8,1.6483779224998836,-0.23006270962435862,0.2499102765950635,0.37178678550058314
120027000314,0.123035230352304,0.389318885448916,0.542217700915565,29109.0,21.3492063492064,0.489263803680982,2016-2017,FL,34428,Regular School,High,No,18.75,0.46977073091134575,-1.1138300803817511,0.336186042180597,0.5963059756716592
120027002425,0.114880493446415,0.486725663716814,0.542528735632184,35531.0,21.7399267399267,0.420817369093231,2016-2017,FL,34461,Regular School,High,No,19.3,0.3256334236403671,-0.5231917947158945,0.04396795239737275,0.7262907699812298
120030000323,0.115600448933782,0.552929085303186,0.520169851380042,39375.0,20.8852258852259,0.380803011292346,2016-2017,FL,32073,Regular School,High,No,16.7,0.3383588428049149,-0.12175899787863902,-0.12686518552869822,0.11181719688144201
120030000328,0.199762187871581,0.56551724137931,0.731578947368421,55221.0,21.4224664224664,0.363047001620746,2016-2017,FL,32656,Regular School,High,No,17.21,1.8259416508998085,-0.04542912580292436,-0.20267084669510108,0.2323485516048622
120030000330,0.118957545187053,0.485205110961668,0.256034482758621,37944.0,21.6422466422466,0.302358827734096,2016-2017,FL,32043,Regular School,High,No,17.22,0.3976964792952513,-0.532411858129694,-0.4617666250566912,0.2347119115013994
120030002053,0.0426940639269406,0.617870310127955,0.604854755272583,58974.0,20.3235653235653,0.332748538011696,2016-2017,FL,32068,Regular School,High,No,16.89,-0.9502823652466365,0.27202030969736846,-0.3320239563571135,0.15672103491565753
120030002494,0.0819672131147541,0.546031746031746,0.581609195402299,47981.0,21.9108669108669,0.269798657718121,2016-2017,FL,32065,Regular School,High,No,15.0,-0.256118220245842,-0.1635818844926982,-0.6007756288476344,-0.28995398552995727
120030004062,0.115631691648822,0.683370730491149,0.645710928319624,86081.0,22.9120879120879,0.113243761996161,2016-2017,FL,32003,Regular School,High,No,20.15,0.33891106672944743,0.6691903699503503,-1.269154819810928,0.9271763611869289
120030007558,0.0885449701890143,0.705837257693571,0.728946525776497,82955.0,20.1037851037851,0.214180929095355,2016-2017,FL,32065,Regular School,High,No,20.83,-0.13985448255470712,0.80541899128108,-0.8382241754974981,1.0878848341514886
120033000343,0.100534759358289,0.653919694072658,0.797385620915033,61088.0,21.6910866910867,0.372572815533981,2016-2017,FL,34102,Regular School,High,No,20.69,0.07206847039279801,0.49061029605180706,-0.16200232740521317,1.0547977955999623
120033000354,0.166139954853273,0.317539319131993,0.646969696969697,44471.0,20.5433455433455,0.606,2016-2017,FL,34113,Regular School,High,No,19.8,1.2316590654988526,-1.5490745340958958,0.83456741883462,0.844458764808112
120033000355,0.0764494612621857,0.0931216931216931,0.347695390781563,18861.0,17.5396825396825,0.870477568740955,2016-2017,FL,34142,Regular School,High,No,19.76,-0.35364606245548125,-2.9098591145629085,1.9637004466318635,0.8350053252219616
120033000357,0.0542521994134897,0.701923076923077,0.658303464755078,48660.0,22.8144078144078,0.240893066980023,2016-2017,FL,34109,Regular School,High,No,20.91,-0.7459890146050913,0.7816848624947597,-0.7241821519253794,1.1067917133237903
120033003336,0.0840404699738903,0.719877206446662,0.768115942028985,63483.0,22.3260073260073,0.196637799286806,2016-2017,FL,34119,Regular School,High,No,21.89,-0.21947281225712176,0.8905519913640433,-0.913120989514904,1.3384009831844794
120033003959,0.116151202749141,0.601998621640248,0.488975356679637,43057.0,18.6385836385836,0.6658521686011,2016-2017,FL,34116,Regular School,High,No,21.17,0.3480935740207969,0.17578032470146499,1.0900940431699488,1.1682390706337693
120033003960,0.0561618917689859,0.556806550665302,0.570190641247834,59273.0,20.4212454212454,0.399670148433205,2016-2017,FL,34120,Regular School,High,No,20.51,-0.7122346560017603,-0.09824749760182769,-0.046315792296072786,1.0122573174622849
120036000358,0.126320624712908,0.558779201205727,0.475319926873857,44231.0,21.4468864468864,0.445615982241953,2016-2017,FL,32025,Regular School,High,No,16.97,0.5278410159402526,-0.08628608224518816,0.14984057245769541,0.17562791408795828
120039000589,0.085045911674683,0.582964156262586,0.58679706601467,33465.0,18.3699633699634,0.698139534883721,2016-2017,FL,33015,Regular School,High,No,24.02,-0.20170134261405354,0.06036244312131313,1.2279383670717707,1.8417966411469975
120039000590,0.0283322601416613,0.934972244250595,0.789705882352941,122750.0,20.4700854700855,0.613357292602576,2016-2017,FL,33146,Regular School,High,No,24.14,-1.2041313549877268,2.194807882410353,0.8659778787548472,1.8701569599054493
120039000591,0.0795807453416149,0.375599725839616,0.471598414795244,38911.0,15.5128205128205,0.762201453790239,2016-2017,FL,33013,Regular School,High,No,21.04,-0.29829972072574684,-1.1970179350311205,1.5014376615706047,1.1375153919787795
120039000592,0.0959507042253521,0.721105527638191,0.823115577889447,66385.0,15.3174603174603,0.726840855106888,2016-2017,FL,33014,Regular School,High,No,18.75,-0.008956015236662306,0.8980000718335197,1.3504727988560583,0.5963059756716592
120039000593,0.21231884057971,0.239157631359466,0.556390977443609,25114.0,15.7814407814408,0.858131487889273,2016-2017,FL,33034,Regular School,High,No,18.31,2.0478840790337607,-2.024351783962799,1.9109913729669306,0.49231814022400255
120039000594,0.0,0.677475898334794,1.0,36250.0,19.5665445665446,0.57864941366761,2016-2017,FL,33139,Regular School,High,No,23.78,-1.7049121567289622,0.6334463116719652,0.7177996698548589,1.7850760036300943
120039000595,0.195289206917114,0.389051288865267,0.542695836273818,45873.0,16.2698412698413,0.805045871559633,2016-2017,FL,33056,Regular School,High,No,16.47,1.7468804331448058,-1.115452686017899,1.6843531632158473,0.057459919261076096
120039000596,0.275013376136972,0.342292490118577,0.526946107784431,21844.0,14.6825396825397,0.782985226693836,2016-2017,FL,33147,Regular School,High,No,16.57,3.1560279272187968,-1.3989805597720566,1.5901697402092827,0.08109351822645287
120039000599,0.166166166166166,0.60130515848353,0.69601677148847,37332.0,19.2246642246642,0.690401396160559,2016-2017,FL,33165,Regular School,High,No,21.64,1.2321223579513298,0.17157542338617984,1.1949019623301762,1.2793169857710385
120039000600,0.196588139723802,0.258319232938522,0.265013054830287,24715.0,14.6336996336996,0.878103837471783,2016-2017,FL,33127,Regular School,High,No,14.44,1.769839442030395,-1.9081629959901687,1.9962592452620391,-0.42230213973606545
120039000601,0.200777831793875,0.214015946286194,0.444055944055944,15170.0,15.9035409035409,0.874747474747475,2016-2017,FL,33142,Regular School,High,No,19.29,1.8438934477260034,-2.176801562453442,1.9819299392897978,0.7239274100846917
120039000602,0.0241702741702742,0.755433119069483,0.817027632561613,94439.0,19.5909645909646,0.505472233481962,2016-2017,FL,33176,Regular School,High,No,25.02,-1.2776956474644225,1.1061497521181232,0.405384626787011,2.078132630800762
120039000603,0.179159663865546,0.500311720698254,0.576603773584906,59688.0,15.7326007326007,0.750155376009944,2016-2017,FL,33169,Regular School,High,No,18.54,1.461786146254273,-0.4408110246384085,1.450009389820013,0.5466754178443685
120039000604,0.206257982120051,0.336070060207991,0.109026963657679,23190.0,15.5128205128205,0.813839559093693,2016-2017,FL,33150,Regular School,High,No,15.91,1.9407566722016767,-1.4367110483521892,1.7218960182795267,-0.07488823494503166
120039000605,0.0867908552074513,0.849171047310958,0.865930599369085,97500.0,22.2771672771673,0.302137067059691,2016-2017,FL,33156,Regular School,High,No,25.2,-0.17085896657473573,1.6745415029072,-0.46271338701812814,2.120673108938439
120039000606,0.0765595463137996,0.612964728312679,0.223564954682779,23644.0,18.1257631257631,0.819230769230769,2016-2017,FL,33135,Regular School,High,No,21.79,-0.3517002776811183,0.24227469563343307,1.7449126901831093,1.3147673842191028
120039000607,0.103471749489449,0.760282776349614,0.741176470588235,70306.0,18.980463980464,0.714690867838911,2016-2017,FL,33166,Regular School,High,No,21.91,0.12398061101392954,1.1355562607096057,1.2986009067447617,1.3431277029775546
120039000608,0.0542828685258964,0.610659072416599,0.815094339622642,65854.0,18.3211233211233,0.601249349297241,2016-2017,FL,33183,Regular School,High,No,20.66,-0.7454469292711671,0.22829406030176563,0.8142854847653183,1.0477077159103492
